air_store_id,visit_date,reserve_visitors,hpg_store_id
air_6ff5fca957798daa,2017-01-27,4,
air_6ff5fca957798daa,2017-01-28,9,
air_6ff5fca957798daa,2017-01-30,6,
air_6ff5fca957798daa,2017-01-31,9,
air_6ff5fca957798daa,2017-02-01,10,
air_6ff5fca957798daa,2017-02-03,2,
air_6ff5fca957798daa,2017-02-04,10,
air_6ff5fca957798daa,2017-02-06,6,
air_6ff5fca957798daa,2017-02-08,3,
air_6ff5fca957798daa,2017-02-10,7,
air_6ff5fca957798daa,2017-02-13,2,
air_6ff5fca957798daa,2017-02-14,5,
air_6ff5fca957798daa,2017-02-15,2,
air_6ff5fca957798daa,2017-02-16,8,
air_6ff5fca957798daa,2017-02-17,10,
air_6ff5fca957798daa,2017-02-18,12,
air_6ff5fca957798daa,2017-02-20,8,
air_6ff5fca957798daa,2017-02-21,4,
air_6ff5fca957798daa,2017-02-22,8,
air_6ff5fca957798daa,2017-02-23,2,
air_6ff5fca957798daa,2017-02-24,4,
air_6ff5fca957798daa,2017-02-25,2,
air_6ff5fca957798daa,2017-03-01,4,
air_6ff5fca957798daa,2017-03-02,10,
air_6ff5fca957798daa,2017-03-03,6,
air_6ff5fca957798daa,2017-03-04,9,
air_6ff5fca957798daa,2017-03-06,11,
air_6ff5fca957798daa,2017-03-07,2,
air_6ff5fca957798daa,2017-03-08,2,
air_6ff5fca957798daa,2017-03-09,14,
air_6ff5fca957798daa,2017-03-10,2,
air_6ff5fca957798daa,2017-03-11,7,
air_6ff5fca957798daa,2017-03-13,1,
air_6ff5fca957798daa,2017-03-14,5,
air_6ff5fca957798daa,2017-03-15,8,
air_6ff5fca957798daa,2017-03-16,3,
air_6ff5fca957798daa,2017-03-17,4,
air_6ff5fca957798daa,2017-03-18,3,
air_6ff5fca957798daa,2017-03-21,2,
air_6ff5fca957798daa,2017-03-22,4,
air_6ff5fca957798daa,2017-03-23,12,
air_6ff5fca957798daa,2017-03-24,2,
air_6ff5fca957798daa,2017-03-25,6,
air_6ff5fca957798daa,2017-03-27,9,
air_6ff5fca957798daa,2017-03-28,4,
air_6ff5fca957798daa,2017-03-29,8,
air_6ff5fca957798daa,2017-03-30,4,
air_6ff5fca957798daa,2017-03-31,10,
air_6ff5fca957798daa,2017-04-01,7,
air_6ff5fca957798daa,2017-04-03,3,
air_6ff5fca957798daa,2017-04-04,2,
air_6ff5fca957798daa,2017-04-05,2,
air_6ff5fca957798daa,2017-04-06,6,
air_6ff5fca957798daa,2017-04-07,8,
air_6ff5fca957798daa,2017-04-08,9,
air_6ff5fca957798daa,2017-04-10,3,
air_6ff5fca957798daa,2017-04-11,2,
air_6ff5fca957798daa,2017-04-12,10,
air_6ff5fca957798daa,2017-04-13,8,
air_6ff5fca957798daa,2017-04-14,8,
air_6ff5fca957798daa,2017-04-15,5,
air_6ff5fca957798daa,2017-04-17,9,
air_6ff5fca957798daa,2017-04-18,7,
air_6ff5fca957798daa,2017-04-19,7,
air_6ff5fca957798daa,2017-04-20,1,
air_6ff5fca957798daa,2017-04-21,7,
air_6ff5fca957798daa,2017-04-22,4,
air_6ff5fca957798daa,2017-04-24,10,
air_6ff5fca957798daa,2017-04-25,2,
air_6ff5fca957798daa,2017-04-28,3,
air_6ff5fca957798daa,2017-05-13,3,
air_707d4b6328f2c2df,2016-10-27,12,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-10-28,18,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-10-29,33,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-10-31,21,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-01,10,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-02,12,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-03,43,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-04,24,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-05,16,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-06,10,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-09,27,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-10,5,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-11,28,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-12,36,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-14,28,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-16,6,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-17,2,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-18,25,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-19,12,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-20,6,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-21,29,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-22,38,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-24,20,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-25,27,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-26,7,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-27,6,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-28,33,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-29,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-11-30,6,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-01,8,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-02,43,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-04,2,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-05,7,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-06,36,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-08,28,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-09,10,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-10,41,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-11,4,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-12,24,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-14,27,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-15,44,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-16,26,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-17,50,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-18,56,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-19,43,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-20,40,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-21,31,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-22,92,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-24,2,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-25,5,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-26,16,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-27,28,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-28,39,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-29,25,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2016-12-30,20,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-04,6,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-05,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-06,28,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-07,76,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-08,19,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-11,35,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-12,11,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-13,21,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-16,6,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-17,14,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-19,28,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-20,25,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-21,20,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-23,15,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-24,3,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-25,26,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-27,6,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-28,26,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-29,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-30,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-01-31,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-01,5,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-02,23,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-03,4,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-04,12,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-05,10,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-06,11,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-07,3,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-08,15,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-10,22,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-11,39,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-12,8,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-13,25,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-14,5,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-15,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-16,18,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-17,37,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-18,14,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-19,26,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-20,5,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-21,25,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-23,17,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-24,33,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-25,30,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-26,10,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-27,3,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-02-28,19,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-01,29,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-02,18,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-03,31,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-06,12,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-07,12,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-08,12,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-09,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-10,41,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-11,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-12,6,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-13,7,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-14,14,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-15,2,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-16,8,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-17,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-19,30,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-20,11,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-21,2,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-22,9,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-23,14,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-24,22,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-25,19,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-26,80,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-27,8,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-28,20,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-29,26,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-30,13,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-03-31,51,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-03,37,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-04,30,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-06,22,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-07,58,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-09,10,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-10,21,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-11,26,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-12,25,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-13,31,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-14,7,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-17,3,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-18,43,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-19,36,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-20,18,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-21,11,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-22,7,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-26,22,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-27,33,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-28,5,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-04-29,18,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-05-03,3,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-05-10,17,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-05-11,13,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-05-18,36,hpg_7acec6bb6ec9d98e
air_707d4b6328f2c2df,2017-05-27,14,hpg_7acec6bb6ec9d98e
air_70e9e8cd55879414,2016-03-11,7,
air_70e9e8cd55879414,2016-03-18,2,
air_70e9e8cd55879414,2016-11-05,5,
air_70e9e8cd55879414,2016-11-18,13,
air_70e9e8cd55879414,2016-11-24,6,
air_70e9e8cd55879414,2016-12-02,2,
air_70e9e8cd55879414,2016-12-19,9,
air_70e9e8cd55879414,2016-12-20,3,
air_70e9e8cd55879414,2017-01-06,3,
air_70e9e8cd55879414,2017-01-07,14,
air_70e9e8cd55879414,2017-01-14,13,
air_70e9e8cd55879414,2017-02-01,2,
air_70e9e8cd55879414,2017-02-05,12,
air_70e9e8cd55879414,2017-02-08,2,
air_70e9e8cd55879414,2017-02-09,2,
air_70e9e8cd55879414,2017-02-11,5,
air_70e9e8cd55879414,2017-02-24,5,
air_70e9e8cd55879414,2017-03-02,3,
air_70e9e8cd55879414,2017-03-22,3,
air_70e9e8cd55879414,2017-03-25,2,
air_70e9e8cd55879414,2017-04-07,3,
air_70e9e8cd55879414,2017-04-21,10,
air_710d6537cb7623df,2016-10-27,2,
air_710d6537cb7623df,2016-10-28,16,
air_710d6537cb7623df,2016-10-29,14,
air_710d6537cb7623df,2016-10-30,47,
air_710d6537cb7623df,2016-10-31,3,
air_710d6537cb7623df,2016-11-01,6,
air_710d6537cb7623df,2016-11-02,4,
air_710d6537cb7623df,2016-11-04,25,
air_710d6537cb7623df,2016-11-05,19,
air_710d6537cb7623df,2016-11-06,2,
air_710d6537cb7623df,2016-11-09,8,
air_710d6537cb7623df,2016-11-11,11,
air_710d6537cb7623df,2016-11-12,17,
air_710d6537cb7623df,2016-11-13,11,
air_710d6537cb7623df,2016-11-15,1,
air_710d6537cb7623df,2016-11-16,16,
air_710d6537cb7623df,2016-11-17,1,
air_710d6537cb7623df,2016-11-18,11,
air_710d6537cb7623df,2016-11-19,5,
air_710d6537cb7623df,2016-11-20,14,
air_710d6537cb7623df,2016-11-21,5,
air_710d6537cb7623df,2016-11-23,11,
air_710d6537cb7623df,2016-11-24,8,
air_710d6537cb7623df,2016-11-25,2,
air_710d6537cb7623df,2016-11-26,17,
air_710d6537cb7623df,2016-11-27,14,
air_710d6537cb7623df,2016-11-29,27,
air_710d6537cb7623df,2016-12-02,13,
air_710d6537cb7623df,2016-12-03,40,
air_710d6537cb7623df,2016-12-04,6,
air_710d6537cb7623df,2016-12-10,24,
air_710d6537cb7623df,2016-12-11,30,
air_710d6537cb7623df,2016-12-12,16,
air_710d6537cb7623df,2016-12-13,4,
air_710d6537cb7623df,2016-12-15,4,
air_710d6537cb7623df,2016-12-16,33,
air_710d6537cb7623df,2016-12-17,55,
air_710d6537cb7623df,2016-12-18,56,
air_710d6537cb7623df,2016-12-19,20,
air_710d6537cb7623df,2016-12-20,4,
air_710d6537cb7623df,2016-12-21,29,
air_710d6537cb7623df,2016-12-22,33,
air_710d6537cb7623df,2016-12-23,19,
air_710d6537cb7623df,2016-12-24,16,
air_710d6537cb7623df,2016-12-25,25,
air_710d6537cb7623df,2016-12-27,17,
air_710d6537cb7623df,2016-12-28,29,
air_710d6537cb7623df,2016-12-29,15,
air_710d6537cb7623df,2017-01-06,3,
air_710d6537cb7623df,2017-01-07,17,
air_710d6537cb7623df,2017-01-08,7,
air_710d6537cb7623df,2017-01-09,2,
air_710d6537cb7623df,2017-01-11,3,
air_710d6537cb7623df,2017-01-13,3,
air_710d6537cb7623df,2017-01-14,19,
air_710d6537cb7623df,2017-01-15,15,
air_710d6537cb7623df,2017-01-16,4,
air_710d6537cb7623df,2017-01-17,2,
air_710d6537cb7623df,2017-01-18,5,
air_710d6537cb7623df,2017-01-19,4,
air_710d6537cb7623df,2017-01-21,49,
air_710d6537cb7623df,2017-01-22,32,
air_710d6537cb7623df,2017-01-23,6,
air_710d6537cb7623df,2017-01-24,16,
air_710d6537cb7623df,2017-01-25,3,
air_710d6537cb7623df,2017-01-28,38,
air_710d6537cb7623df,2017-01-29,28,
air_710d6537cb7623df,2017-01-31,2,
air_710d6537cb7623df,2017-02-01,4,
air_710d6537cb7623df,2017-02-02,22,
air_710d6537cb7623df,2017-02-03,23,
air_710d6537cb7623df,2017-02-04,39,
air_710d6537cb7623df,2017-02-05,12,
air_710d6537cb7623df,2017-02-06,2,
air_710d6537cb7623df,2017-02-08,8,
air_710d6537cb7623df,2017-02-11,9,
air_710d6537cb7623df,2017-02-12,56,
air_710d6537cb7623df,2017-02-14,5,
air_710d6537cb7623df,2017-02-15,4,
air_710d6537cb7623df,2017-02-16,22,
air_710d6537cb7623df,2017-02-17,8,
air_710d6537cb7623df,2017-02-18,20,
air_710d6537cb7623df,2017-02-19,25,
air_710d6537cb7623df,2017-02-21,11,
air_710d6537cb7623df,2017-02-23,15,
air_710d6537cb7623df,2017-02-24,18,
air_710d6537cb7623df,2017-02-25,19,
air_710d6537cb7623df,2017-02-26,11,
air_710d6537cb7623df,2017-02-27,12,
air_710d6537cb7623df,2017-03-01,7,
air_710d6537cb7623df,2017-03-02,7,
air_710d6537cb7623df,2017-03-03,9,
air_710d6537cb7623df,2017-03-04,3,
air_710d6537cb7623df,2017-03-05,7,
air_710d6537cb7623df,2017-03-06,16,
air_710d6537cb7623df,2017-03-08,2,
air_710d6537cb7623df,2017-03-10,4,
air_710d6537cb7623df,2017-03-11,25,
air_710d6537cb7623df,2017-03-12,31,
air_710d6537cb7623df,2017-03-16,2,
air_710d6537cb7623df,2017-03-17,10,
air_710d6537cb7623df,2017-03-18,13,
air_710d6537cb7623df,2017-03-19,56,
air_710d6537cb7623df,2017-03-20,31,
air_710d6537cb7623df,2017-03-22,2,
air_710d6537cb7623df,2017-03-23,5,
air_710d6537cb7623df,2017-03-25,45,
air_710d6537cb7623df,2017-03-28,4,
air_710d6537cb7623df,2017-03-31,13,
air_710d6537cb7623df,2017-04-01,24,
air_710d6537cb7623df,2017-04-02,3,
air_710d6537cb7623df,2017-04-07,11,
air_710d6537cb7623df,2017-04-08,6,
air_710d6537cb7623df,2017-04-09,28,
air_710d6537cb7623df,2017-04-12,11,
air_710d6537cb7623df,2017-04-14,41,
air_710d6537cb7623df,2017-04-15,11,
air_710d6537cb7623df,2017-04-16,30,
air_710d6537cb7623df,2017-04-18,5,
air_710d6537cb7623df,2017-04-19,12,
air_710d6537cb7623df,2017-04-20,50,
air_710d6537cb7623df,2017-04-21,23,
air_710d6537cb7623df,2017-04-22,24,
air_710d6537cb7623df,2017-04-23,26,
air_710d6537cb7623df,2017-04-24,14,
air_710d6537cb7623df,2017-04-26,7,
air_710d6537cb7623df,2017-04-28,31,
air_710d6537cb7623df,2017-04-29,2,
air_710d6537cb7623df,2017-04-30,8,
air_710d6537cb7623df,2017-05-06,9,
air_710d6537cb7623df,2017-05-20,8,
air_722297e7f26db91d,2016-02-04,3,
air_722297e7f26db91d,2016-02-05,3,
air_722297e7f26db91d,2016-04-12,3,
air_722297e7f26db91d,2016-04-23,3,
air_722297e7f26db91d,2016-05-04,3,
air_722297e7f26db91d,2016-12-09,2,
air_722297e7f26db91d,2016-12-12,2,
air_722297e7f26db91d,2016-12-23,2,
air_722297e7f26db91d,2017-01-17,21,
air_722297e7f26db91d,2017-01-23,3,
air_722297e7f26db91d,2017-01-26,5,
air_722297e7f26db91d,2017-03-11,4,
air_722297e7f26db91d,2017-03-20,4,
air_722297e7f26db91d,2017-03-22,5,
air_722297e7f26db91d,2017-03-24,4,
air_722297e7f26db91d,2017-03-27,14,
air_722297e7f26db91d,2017-04-04,5,
air_722297e7f26db91d,2017-04-07,4,
air_722297e7f26db91d,2017-04-10,5,
air_722297e7f26db91d,2017-04-11,8,
air_722297e7f26db91d,2017-04-16,20,
air_722297e7f26db91d,2017-04-24,3,
air_7420042ff75f9aca,2016-11-01,4,hpg_7459535472b27200
air_7420042ff75f9aca,2016-11-03,2,hpg_7459535472b27200
air_7420042ff75f9aca,2016-11-26,13,hpg_7459535472b27200
air_7420042ff75f9aca,2016-12-03,6,hpg_7459535472b27200
air_7420042ff75f9aca,2016-12-08,7,hpg_7459535472b27200
air_7420042ff75f9aca,2016-12-18,10,hpg_7459535472b27200
air_7420042ff75f9aca,2016-12-29,7,hpg_7459535472b27200
air_7420042ff75f9aca,2016-12-30,5,hpg_7459535472b27200
air_7420042ff75f9aca,2017-01-23,3,hpg_7459535472b27200
air_7420042ff75f9aca,2017-01-24,10,hpg_7459535472b27200
air_7420042ff75f9aca,2017-01-25,5,hpg_7459535472b27200
air_7420042ff75f9aca,2017-01-26,18,hpg_7459535472b27200
air_7420042ff75f9aca,2017-01-27,16,hpg_7459535472b27200
air_7420042ff75f9aca,2017-01-28,11,hpg_7459535472b27200
air_7420042ff75f9aca,2017-01-30,13,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-02,11,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-03,15,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-04,7,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-08,4,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-09,10,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-10,18,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-15,9,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-16,31,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-17,28,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-18,14,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-19,10,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-20,21,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-22,13,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-23,16,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-24,4,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-25,6,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-27,3,hpg_7459535472b27200
air_7420042ff75f9aca,2017-02-28,11,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-02,9,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-03,18,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-04,32,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-05,12,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-08,12,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-09,18,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-11,25,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-12,4,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-13,2,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-15,18,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-16,11,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-17,20,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-18,19,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-19,19,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-20,16,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-21,12,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-22,17,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-23,27,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-24,17,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-25,25,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-26,9,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-27,12,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-28,18,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-29,15,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-30,2,hpg_7459535472b27200
air_7420042ff75f9aca,2017-03-31,21,hpg_7459535472b27200
air_7420042ff75f9aca,2017-04-01,30,hpg_7459535472b27200
air_7420042ff75f9aca,2017-04-02,9,hpg_7459535472b27200
air_7420042ff75f9aca,2017-04-03,28,hpg_7459535472b27200
