air_store_id,min_visitors,mean_visitors,median_visitors,max_visitors,count_observations,air_genre_name,air_area_name,latitude,longitude
air_681f96e6a6595f82,16,43.43939394,41.5,111,66,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_68301bcb11e2f389,13,30.25757576,29,79,66,Izakaya,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_683371d9baabf410,5,33.49253731,32,102,67,Japanese food,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_6836438b543ba698,8,31.20930233,26,80,43,Dining bar,Fukuoka-ken Fukuoka-shi Takatori,33.5808273,130.3507639
air_6873982b9e19c7ad,1,4.476190476,4,13,42,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595
air_68c1de82037d87e6,6,23.68656716,24,57,67,Japanese food,Fukuoka-ken Yame-shi Motomachi,33.2119674,130.5579082
air_68cc910e7b307b09,1,10.35,10.5,23,40,Japanese food,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_68d075113f368946,3,11.90322581,10,33,31,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_6902e4ec305b3d08,8,31.92105263,30.5,72,38,Cafe/Sweets,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_694571ea13fb9e0e,4,24.3902439,26,39,41,Okonomiyaki/Monja/Teppanyaki,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_6a15e4eae523189d,1,24.07142857,24,39,42,Bar/Cocktail,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_6b15edd1b4fbb96a,13,40.80882353,41.5,78,68,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_6b2268863b14a2af,8,26.5,26.5,50,42,Italian/French,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_6b65745d432fd77f,6,20.5,21,32,12,International cuisine,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_6b7678aae65d2d59,1,8.951612903,8,23,62,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_6b942d5ebbc759c2,3,21.73809524,22,43,42,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_6b9fa44a9cf504a1,2,8.083333333,7,23,60,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_6c1128955c58b690,2,16.87878788,13,41,33,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6c91a28278a16f64,1,12.44117647,11,32,68,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6c952e3c6e590945,7,19.05970149,19,36,67,Yakiniku/Korean food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_6ca1d941c8199a67,4,37.34883721,39,59,43,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_6cbe54f0aa30b615,7,23.95588235,24.5,43,68,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_6ced51c24fb54262,1,14,14,28,42,Izakaya,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_6d64dba2edd4fc0c,1,8.057142857,7,26,35,Dining bar,Tōkyō-to Adachi-ku Chūōhonchō,35.7756644,139.8044788
air_6d65542aa43b598b,10,27.29411765,27.5,45,68,Italian/French,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_6d65dd11d96e00fb,1,6.714285714,6,22,56,Cafe/Sweets,Hokkaidō Katō-gun Motomachi,42.9941431,143.1979595
air_6e06824d0934dd81,6,17.0952381,16,37,63,Cafe/Sweets,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_6e3fd96320d24324,1,15.22222222,13,38,63,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_6e64fb5821402cd2,1,9.142857143,8.5,24,28,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_6ff5fca957798daa,3,8.12195122,8,17,41,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_707d4b6328f2c2df,12,41,39.5,74,68,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_709262d948dd0b6e,2,10.52380952,10,27,42,Bar/Cocktail,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_70e9e8cd55879414,1,8.893939394,9,21,66,Bar/Cocktail,Tōkyō-to Shibuya-ku Dōgenzaka,35.6593968,139.6964402
air_70f834596eb99fee,7,24.09756098,24,39,41,Cafe/Sweets,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_710d6537cb7623df,12,39.85714286,38.5,78,42,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_712dd258f7f91b4b,2,20.26829268,21,37,41,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_71903025d39a4571,3,13.39705882,13.5,27,68,Cafe/Sweets,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_722297e7f26db91d,2,15.18461538,15,29,65,Italian/French,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_728ff578acc6ac6e,1,13.9047619,13,31,42,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_72f5146cf0c49beb,8,15.12195122,15,25,41,Izakaya,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_735bcbe1763d6e98,1,9.230769231,7,27,39,Bar/Cocktail,Tōkyō-to Minato-ku Roppongi,35.6641222,139.729426
air_73f316e6a18d8aa9,19,33.38461538,34,48,65,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_7420042ff75f9aca,18,35.46153846,38,54,13,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_746211c0b532e8aa,3,19.20930233,17,52,43,Cafe/Sweets,Fukuoka-ken Itoshima-shi Maebarunishi,33.5573203,130.195555
air_747f375eb3900e1e,1,5.564102564,5,19,39,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_74cf22153214064c,1,12.7,12,23,40,Cafe/Sweets,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_7514d90009613cd6,1,30.35483871,15,129,31,Karaoke/Party,Hokkaidō Sapporo-shi Minami 3 Jōnishi,43.0554601,141.3409556
air_754ae581ad80cc9f,2,12.38095238,9,50,42,Izakaya,Niigata-ken Niigata-shi Teraohigashi,37.8742227,138.9719402
air_75864c80d2fb334a,2,12.14634146,12,25,41,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_75bd5d1b6dc6670d,5,17.73809524,17.5,30,42,Japanese food,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_764f71040a413d4d,25,39.8,39,58,45,Asian,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_77488fa378cf98c3,2,9.268656716,9,16,67,Other,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_77dfc83450cbc89c,20,47.49253731,49,73,67,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_7831b00996701c0f,2,23.47058824,22.5,48,68,Izakaya,Hokkaidō Sapporo-shi Kotoni 2 Jō,43.0744699,141.3008887
air_789103bf53b8096b,48,61.66666667,54.5,81,6,Izakaya,Tōkyō-to Ōta-ku Kamiikedai,35.602201,139.6976891
air_789466e488705c93,2,27.86764706,22,73,68,Izakaya,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_78df4dc6a7e83e41,4,16.90697674,15,48,43,Cafe/Sweets,Tōkyō-to Kita-ku Ōjihonchō,35.7528042,139.7334805
air_79afb3f52b4d062c,2,9.073529412,9,29,68,Bar/Cocktail,Ōsaka-fu Neyagawa-shi Honmachi,34.7660929,135.6280998
air_79f528087f49df06,5,21.5942029,18,69,69,Western food,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_7a81bd7fadcbf3d8,1,4.928571429,5,14,42,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_7a946aada80376a4,5,20.47058824,19,40,68,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_7bacc4d36fb094c9,1,5.634146341,5,13,41,Japanese food,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_7bc6ca04d7b0f3b8,7,23.26666667,23,35,45,Cafe/Sweets,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_7bda6048a4a78837,21,33.07142857,32,49,42,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_7c7774c66fb237f7,3,14.05882353,12.5,29,68,Bar/Cocktail,Tōkyō-to Toshima-ku Minamiikebukuro,35.7261178,139.7166049
air_7cc17a324ae5c7dc,1,8.543478261,5,62,46,Italian/French,Hyōgo-ken Kōbe-shi Kumoidōri,34.6951242,135.1978525
air_7cf5a02c0e01b647,2,33.92647059,33,60,68,Izakaya,Hyōgo-ken Kōbe-shi Motomachidōri,34.6882414,135.1872537
air_7d65049f9d275c0d,2,10.56097561,9,25,41,Izakaya,Tōkyō-to Toshima-ku Mejiro,35.7253002,139.6961875
air_7dacea2f22afccfb,5,36.23809524,39,56,42,Dining bar,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_7db266904cb0d72a,5,16.37209302,17,27,43,Japanese food,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_7e12c5d27f44a8de,13,31.10294118,31,61,68,Dining bar,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_7ef9a5ea5c8fe39f,4,15.34883721,15,35,43,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_7f3dc18494bce98b,6,19.02325581,18,41,43,Okonomiyaki/Monja/Teppanyaki,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_7f9e15afafcf4c75,12,58,63,115,43,Izakaya,Hyōgo-ken Kakogawa-shi Kakogawachō Kitazaike,34.7569503,134.8411775
air_7fbf7649eb13ad9b,14,15.97619048,16,19,42,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_800c02226e2e0288,1,11.82051282,11,28,39,Izakaya,Fukuoka-ken Fukuoka-shi Imaizumi,33.5858162,130.3986935
air_8093d0b565e9dbdf,24,52.70588235,53,79,68,Yakiniku/Korean food,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_8110d68cc869b85e,4,22.5,18,48,12,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_81546875de9c8e78,1,6.87804878,6,19,41,Bar/Cocktail,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_81a12d67c22e012f,5,22.40298507,23,34,67,Izakaya,Tōkyō-to Ōta-ku Kamata,35.5612568,139.7160511
air_81bd68142db76f58,8,42.45238095,44,76,42,Izakaya,Tōkyō-to Taitō-ku Asakusa,35.7118769,139.7966971
air_81c2600146d07d16,1,7.793103448,5,72,29,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_81c5dff692063446,2,15.72463768,15,44,69,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_820d1919cbecaa0a,18,30.7804878,29,48,41,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_82a6ae14151953ba,20,35,34,65,43,Other,Tōkyō-to Bunkyō-ku Kasuga,35.7080677,139.752167
air_831658500aa7c846,17,42.65853659,42,62,41,Italian/French,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_832f9dbe9ee4ebd3,1,11.59322034,9,92,59,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_83db5aff8f50478e,1,8.268292683,6,28,41,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_84060403939d8216,7,19.90697674,19,37,43,Dining bar,Tōkyō-to Nerima-ku Toyotamakita,35.7356234,139.6516577
air_848616680ef061bd,13,25.58139535,26,61,43,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_84f6876ff7e83ae7,7,25.53488372,27,42,43,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_8523d6a70de49e6c,7,44.27906977,43,80,43,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_859feab8e3c9f98d,4,15.64102564,17,25,39,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_85bd13a49370c392,2,10.64285714,10.5,23,42,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_86cfbf2624576fad,2,9.571428571,9,32,63,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_86f7b2109e4abd65,1,36.05555556,35,61,36,Dining bar,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_87059630ab6fe47f,1,7.461538462,6,30,39,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_87078cf7903a648c,1,7.928571429,8,30,42,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_87467487d21891dd,1,17.19047619,15.5,59,42,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_8764b3473ddcceaf,2,6.040816327,5,19,49,Bar/Cocktail,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_876d7a23c47811cb,2,19.95,20.5,37,40,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_877f79706adbfb06,3,13.17647059,13.5,27,68,Japanese food,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_87ca98aa7664de94,6,17,17.5,30,42,Izakaya,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_87f9e1024b951f01,2,12.01470588,12,28,68,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_883ca28ef0ed3d55,2,11.49275362,10,40,69,Bar/Cocktail,Tōkyō-to Nakano-ku Nakano,35.7081457,139.666288
air_88c8e34baa79217b,22,43.95348837,43,64,43,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_88ca84051ba95339,9,36.62686567,33,72,67,Japanese food,Tōkyō-to Shinagawa-ku Hiromachi,35.6092261,139.7301861
air_88f31db64991768a,2,9.428571429,9,22,42,Dining bar,Tōkyō-to Musashino-shi Midorichō,35.7177841,139.56626
air_890d7e28e8eaaa11,1,8.794871795,9,20,39,Western food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_89e7328af22efe74,4,31.69047619,34,52,42,Cafe/Sweets,Shizuoka-ken Hamamatsu-shi Motoshirochō,34.7108955,137.7259397
air_8a1d21fad48374e8,2,12.875,11,39,32,Japanese food,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_8a59bb0c497b771e,19,31.48780488,31,45,41,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_8a906e5801eac81c,4,24.58461538,25,42,65,Other,Tōkyō-to Taitō-ku Higashiueno,35.712607,139.7799956
air_8b4a46dc521bfcfe,3,27.3902439,24,108,41,Dining bar,Hokkaidō Asahikawa-shi 6 Jōdōri,43.7706355,142.364819
air_8c119d1f16049f20,3,24.32835821,24,54,67,Cafe/Sweets,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_8c3175aa5e4fc569,16,32.88372093,33,49,43,Bar/Cocktail,Tōkyō-to Toshima-ku Nishiikebukuro,35.7322863,139.710247
air_8cc350fd70ee0757,11,39.14285714,39,84,42,Izakaya,Hyōgo-ken Amagasaki-shi Higashinanamatsuchō,34.7337339,135.4063757
air_8ce035ee1d8a56a6,11,19.68292683,20,32,41,Cafe/Sweets,Tōkyō-to Itabashi-ku Itabashi,35.7511648,139.7092437
air_8d50c64692322dff,1,7.846153846,6,35,52,Bar/Cocktail,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_8d61f49aa0373492,1,42.28571429,41,92,28,Okonomiyaki/Monja/Teppanyaki,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_8e429650fcf7a0ae,2,25.23809524,26,56,42,Bar/Cocktail,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_8e4360a64dbd4c50,10,24.20930233,24,46,43,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_8e492076a1179383,9,37.75,27.5,87,4,Italian/French,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_8e8f42f047537154,22,31.5,32,41,10,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_8ec47c0f1e2c879e,16,32.09302326,31,59,43,Izakaya,Tōkyō-to Setagaya-ku Sangenjaya,35.6429619,139.6700376
air_8f13ef0f5e8c64dd,1,39.3,38,104,40,Italian/French,Tōkyō-to Tachikawa-shi Izumichō,35.7140142,139.4078431
air_8f273fb9ad2fed6f,2,18.55813953,17,48,43,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_8f3b563416efc6ad,2,14.39534884,15,22,43,Izakaya,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_900d755ebd2f7bbd,84,101.6666667,107,114,3,Italian/French,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_901925b628677c2e,1,9.230769231,9,31,65,Dining bar,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_90213bcae4afa274,10,37.20930233,37,69,43,Creative cuisine,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_90bd5de52c166767,1,28.49230769,28,51,65,Izakaya,Tōkyō-to Kōtō-ku Tōyō,35.6728535,139.8174097
air_90ed0a2f24755533,12,26.83333333,27.5,57,30,Izakaya,Tōkyō-to Bunkyō-ku Sendagi,35.7268018,139.7581383
air_90f0efbb702d77b7,21,39.92857143,37,74,42,Izakaya,Tōkyō-to Edogawa-ku Chūō,35.7066569,139.8684267
air_9105a29b0eb250d2,5,15.97674419,15,34,43,Bar/Cocktail,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_91236b89d29567af,5,13.61904762,13,31,42,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_9152d9926e5c4a3a,31,58.28125,56,100,64,Italian/French,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_915558a55c2bc56c,5,18.33333333,20,30,42,Izakaya,Tōkyō-to Fuchū-shi Miyanishichō,35.6689735,139.4776614
air_91beafbba9382b0a,3,36.70149254,29,132,67,Dining bar,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_91d72e16c4bcba55,5,18.16666667,18,50,66,Izakaya,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455
air_9241121af22ff1d6,18,34.35294118,35,59,68,Izakaya,Tōkyō-to Katsushika-ku Tateishi,35.7435748,139.8471797
air_929d8513e3cdb423,1,7.928571429,7,19,42,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_931a8a4321b6e7d1,1,5.142857143,3,17,35,Japanese food,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_9352c401d5adb01b,14,28.44117647,27,53,68,Japanese food,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_9387ff95e886ebc7,1,24.72222222,18,81,36,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_938ef91ecdde6878,3,30.325,31,51,40,Italian/French,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_939964477035ef0b,7,21.07142857,19,44,42,Cafe/Sweets,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_93b9bb641f8fc982,14,26.70588235,27,40,68,Izakaya,Hyōgo-ken Takarazuka-shi Tōyōchō,34.7997673,135.3600729
air_93dd7070c9bf5453,1,19.57627119,15,69,59,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_93ebe490d4abb8e9,3,19.38235294,20,35,68,Bar/Cocktail,Tōkyō-to Shinjuku-ku Nishishinjuku,35.6921398,139.6854735
air_9438d67241c81314,22,40.64705882,40,64,68,Italian/French,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_947eb2cae4f3e8f2,17,36.21875,36.5,59,32,Izakaya,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_9483d65e9cc9a6b7,7,16.65853659,16,22,41,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_950381108f839348,17,37.85714286,37,58,42,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_95d28905941fd4cb,12,24.91176471,23.5,53,68,Cafe/Sweets,Tōkyō-to Taitō-ku Kuramae,35.7043442,139.7914285
air_95e917913cd988f3,1,17.0952381,16.5,30,42,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Kyūtarōmachi,34.6812614,135.5098009
air_96005f79124e12bf,4,23.90243902,21,56,41,Izakaya,Ōsaka-fu Ōsaka-shi Nanbasennichimae,34.6647437,135.5034436
air_965b2e0cf4119003,25,43.58823529,42,73,17,Izakaya,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_96743eee94114261,7,21.85294118,22,50,68,Japanese food,Niigata-ken Niigata-shi Gakkōchōdōri 1 Banchō,37.9163674,139.0363265
air_96773a6236d279b1,7,28.61904762,31,52,42,Izakaya,Ōsaka-fu Ōsaka-shi Ōhiraki,34.6923371,135.4722289
air_968d72c12eed09f0,1,20.65671642,19,55,67,Italian/French,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_96929a799b12a43e,8,32.78571429,31.5,80,42,Izakaya,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_96ec3cfe78cb0652,4,14.07692308,14,31,65,Cafe/Sweets,Shizuoka-ken Numazu-shi Miyukichō,35.0955842,138.8634925
air_97159fc4e90053fe,12,28.07352941,28,53,68,Izakaya,Hiroshima-ken Hiroshima-shi Kokutaijimachi,34.3862445,132.4550176
air_97958e7fce98b6a3,2,23.34883721,24,60,43,Dining bar,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_97b2a9f975fc702c,15,53.64864865,55,79,37,Italian/French,Tōkyō-to Shinjuku-ku Kabukichō,35.6938401,139.7035494
air_97cf68dc1a9beac0,2,12.81395349,11,54,43,Izakaya,Hiroshima-ken Fukuyama-shi Higashisakuramachi,34.4858993,133.3623127
air_97e0f2feec4d577a,6,17.05128205,16,34,39,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_9828505fefc77d75,2,13.05,12,29,40,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_98b54e32ccddd896,4,17.20930233,18,27,43,Yakiniku/Korean food,Miyagi-ken Sendai-shi Kamisugi,38.2690761,140.8704029
air_990a642a3deb2903,12,38.11904762,38.5,72,42,Izakaya,Tōkyō-to Minato-ku Akasaka,35.6749184,139.736775
air_99157b6163835eec,12,39.75757576,40,77,66,Cafe/Sweets,Shizuoka-ken Numazu-shi Miyukichō,35.0955842,138.8634925
air_99a5183695b849f9,5,18.69767442,17,41,43,Izakaya,Hyōgo-ken Himeji-shi Yasuda,34.815149,134.6853528
air_99b01136f451fc0e,18,33.51162791,31,56,43,Dining bar,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_99c3eae84130c1cb,19,48.64285714,50.5,76,42,Italian/French,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_9a30407764f4ff84,6,17.28947368,14.5,64,38,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_9a6f6e7f623003d2,1,2.967741935,3,8,31,Dining bar,Fukuoka-ken Kurume-shi Jōnanmachi,33.3192865,130.5083735
air_9aa32b3db0fab3a5,4,19.51470588,19,42,68,Izakaya,Tōkyō-to Chūō-ku Tsukiji,35.6706505,139.7718614
air_9aa92007e3628dbc,10,27.92682927,28,48,41,Creative cuisine,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_9ae7081cb77dc51e,13,27.79069767,27,63,43,Dining bar,Tōkyō-to Minato-ku Shibakōen,35.6580681,139.7515992
air_9b13c7feb0a0c431,3,17.55,18,35,60,Cafe/Sweets,Hyōgo-ken Kōbe-shi Sumiyoshi Higashimachi,34.7202277,135.265455
air_9b6af3db40da4ae2,31,56.53488372,56,80,43,Izakaya,Niigata-ken Nagaoka-shi Ōtedōri,37.4462652,138.8512772
air_9bbc673495e23532,1,6.576923077,5,22,52,Cafe/Sweets,Ōsaka-fu Ōsaka-shi Fuminosato,34.638969,135.5184958
air_9bf0ccac497c4af3,16,35.18604651,34,59,43,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Daimyō,33.5892157,130.3928134
air_9bf595ef095572fb,9,26.25581395,27,43,43,International cuisine,Tōkyō-to Shibuya-ku Shibuya,35.6617773,139.7040506
air_9c6787aa03a45586,4,88.76923077,102,131,13,Cafe/Sweets,Tōkyō-to Chiyoda-ku Kudanminami,35.6940027,139.7535951
air_9ca2767761efff4d,1,12.58536585,8,54,41,Dining bar,Ōsaka-fu Ōsaka-shi Ōgimachi,34.7053617,135.5100252
air_9cd5e310f488bced,2,14.23255814,12,31,43,Italian/French,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_9cf2f1ba86229773,1,1,1,1,1,Other,Tōkyō-to Setagaya-ku Setagaya,35.6465721,139.6532473
air_9d3482b4680aee88,1,6.245901639,6,16,61,Cafe/Sweets,Tōkyō-to Suginami-ku Asagayaminami,35.6995657,139.6364379
air_9d452a881f7f2bb7,1,8.984126984,7,30,63,Italian/French,Fukuoka-ken Fukuoka-shi Hakata Ekimae,33.5913576,130.4148783
air_9d474ec2448c700d,2,19.53488372,20,32,43,Izakaya,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_9d5a980b211e1795,3,11.21428571,11,18,42,Cafe/Sweets,Tōkyō-to Meguro-ku Kamimeguro,35.6414629,139.6981712
air_9d93d95720f2e831,1,9.194029851,9,21,67,Italian/French,Tōkyō-to Chūō-ku Ginza,35.6721142,139.7708253
air_9dc9483f717d73ee,2,6.731707317,7,12,41,Creative cuisine,Ōsaka-fu Ōsaka-shi Shinmachi,34.6762311,135.4860587
air_9dd7d38b0f1760c4,1,2.794871795,2,9,39,Cafe/Sweets,Fukuoka-ken Fukuoka-shi Shiobaru,33.5615691,130.4264283
